target,Idx
0.037334444546839374,11663
0.10097518838652914,11665
0.09242844007170367,11667
0.12219067161841946,11672
0.05450587236585578,11673
0.053524370498448985,11674
0.22337735875098658,11677
0.25412304502960165,11679
0.014503046081418634,1168
0.12193218714492063,11682
0.018247686841936294,11683
0.03865022257966218,11685
0.07628315906033202,11689
0.050262592817442976,1169
0.06048448339482437,11690
0.05315930041433486,11692
0.14655056039702274,11694
0.058235036900922424,117
0.16445693564940372,11702
0.14138589652971292,11711
0.12922826714649302,11716
0.12215079187401848,11719
0.06597263194302436,1172
0.04967353597071445,11720
0.0426834722507402,11722
0.024188240857105536,11724
0.010460100708358044,11725
0.12129476718756674,1173
0.2724461894319063,11730
0.09712391963733338,11732
0.09435983531234932,11733
0.090024583674112,11734
0.18077654901336004,11737
0.06316733272816054,11747
0.007666318705638013,1175
0.2476427924791828,11750
0.04219156241363401,11751
0.09659131199832445,11760
0.057937219196495984,11761
0.0629717458934947,11764
0.07195149541584141,11769
0.01324810061779523,11770
0.22738855637821184,11771
0.046163913154004664,11803
0.09717323904375808,11805
0.025999241860034585,11806
0.14310137763835845,11807
0.033365302444959236,11808
0.05330094038550575,11810
0.0941315935715822,11813
0.013305005171651618,11815
0.023345338159457198,11816
0.10537898783481048,11818
0.06356337691430759,11819
0.08668317815621218,11820
0.11433999268992834,11824
0.04863024693015803,11825
0.021850509946610322,11827
0.5890278823543248,11835
0.07269826116513584,11840
0.26898556269793467,11844
0.11941717215022798,11845
0.09590427358276707,11848
0.11409023555375757,11853
0.01903314456748277,11854
0.04281626131516271,11855
0.04403793653847945,11856
0.047298714486090715,11858
0.027513115185054067,11859
0.13905018840731262,11861
0.11378454150838746,11862
0.039904219959510816,11865
0.034349611534745826,11870
0.08109634856288264,11872
0.04867365629711966,11873
0.023069490276835337,11875
0.09263634816244003,11884
0.04658580168389694,11889
0.04900682737316887,11890
0.1342299399341637,11895
0.07967964275991792,11898
0.07884989815183743,119
0.15634603502260794,11905
0.2637502320690527,11910
0.037453802537131015,11913
0.023904723713634488,11914
0.021479201614572275,11917
0.02883348415317732,11929
0.11648330570677058,1193
0.037840736674419104,11937
0.27410266366719954,1194
0.07141989826204262,11941
0.07853164015381438,11942
0.12949952191404962,11944
0.12577333175773792,11946
0.08219514637102364,11951
0.5569490651736634,11952
0.09230121224245483,11956
0.05683836273095621,11961
0.2185473195891569,11962
0.05205744850829363,11965
0.0638035578918909,11970
0.011941953394019409,11979
0.5211971819443301,11982
0.27772237324642,11985
0.20558332700021123,11987
0.09195119681066576,11989
0.08483451070085894,1199
0.04357906304855672,11996
0.0706178256820321,11997
0.049007565846291096,120
0.03295907196349208,12000
0.07640274225638936,12006
0.06076065086862894,12007
0.05983614704299233,12011
0.0789038483821472,12015
0.1669624381492206,12017
0.052977888603273765,12018
0.10033311871362055,12022
0.06790603268049403,12025
0.03347138760424639,12028
0.025002905877998274,12031
0.01442823291639839,12034
0.11920073013912849,12037
0.39323639419463063,12041
0.041647993403615906,12051
0.1448923182215736,12053
0.37078516428383956,12054
0.2752501370901122,12061
0.02382577859685253,12066
0.1380769714880905,12071
0.08016258958037602,12074
0.1212905873696982,12075
0.05113936969943539,12076
0.08467172313650792,12080
0.06383779925374462,12083
0.14720309845717103,12094
0.18241901697414037,12106
0.10443099841409799,12109
0.056134122215549115,12110
0.3339242511635528,12114
0.0623855809828414,12116
0.08005549461973278,12119
0.08648214912381019,1212
0.07981512628880184,12121
0.02942960527441556,12124
0.6084458249621056,12128
0.08781970513292259,12132
0.047863274306830905,12134
0.2602351508901919,12136
0.2426253539927294,12138
0.26923857773148974,1214
0.03321496551184185,12144
0.14991276600083556,12145
0.10889497990850322,12147
0.07280314677741426,12148
0.04896454316535552,1216
0.15019456721511365,12161
0.19624449742021746,12162
0.04915784997721789,12164
0.013444491943631592,1217
0.05388831504626423,12173
0.08672396740017435,12178
0.08021901427700928,12179
0.04503861787778075,1218
0.22071940623060682,12180
0.0248999880956179,12181
0.03959619173692546,12182
0.1350978837864117,12185
0.10288446357294125,12186
0.03626561172700125,12187
0.20127817947836374,12188
0.05260076329968476,12189
0.16552151181179323,1219
0.050644876588193326,12190
0.1999481166831098,12191
0.5484561638739509,12192
0.05690306184452738,12196
0.08802100121247997,12199
0.026051202852347192,1220
0.07798085693865575,12201
0.05296275618703899,12204
0.1698422870886714,12209
0.011567620701782234,12214
0.045513482623081074,12219
0.12387980314513844,12223
0.050301043435715176,12224
0.04533615069022114,12226
0.04844869676122733,12227
0.1311632365561067,12228
0.13207528563649976,12229
0.09828821975647584,12230
0.03637212851974613,12234
0.13517931234636993,12236
0.15988502349932696,12237
0.06429531064616203,12241
0.08055408588262998,12244
0.16993209442784407,12247
0.048670238454773015,12249
0.03336639769139684,12250
0.16833589514872965,12254
0.4137390394360464,12255
0.5130900299385188,1226
0.053619387808322615,12261
0.025785751598159375,12263
0.08260722544481594,12269
0.18131928781651777,1227
0.041759788800987824,12272
0.0941108855980963,12277
0.2342375203544873,12283
0.22143479562095983,12284
0.044428178815328664,12286
0.12893869382821582,12290
0.05151245282590744,12291
0.36538052524830705,12292
0.026200395748968472,12295
0.09586762613007625,12297
0.14924768380560535,12298
0.08497994054213627,12299
0.023023164138631893,12300
0.024769367374017925,12306
0.06420552657519542,12313
0.09868764547530798,12327
0.0517195244381091,12331
0.05955246778688228,12337
0.6009792017622012,12338
0.1895632455177456,12339
0.062414379187491084,12345
0.0550718322793616,12350
0.16221130147885887,12355
0.0856782016190412,12357
0.03434967412525025,12359
0.22694223849538325,12360
0.03867779230246249,12362
0.07791380479945258,12363
0.015006941701669252,12365
0.015784425634944414,12366
0.2559673809184876,12367
0.021346702025725854,12373
0.43732203744890646,12375
0.05193375977938792,12379
0.028108069036652177,12382
0.03297970282615892,12386
0.06951259339318308,12391
0.04264560754121666,12393
0.21593678437830027,124
0.2795479265519412,12400
0.030519601639618865,12404
0.04925244936029549,12410
0.08186693522259224,12411
0.06415284323650897,12413
0.13975410071746644,1242
0.11271030066529676,12424
0.2917148906624627,12425
0.11895378605349603,12427
0.020165397984953492,12432
0.13833937862450998,12434
0.1894450049038137,12436
0.026046152367561772,12438
0.035615470084523926,12440
0.029373866346550044,12441
0.48350784285288956,12445
0.012851967765172617,12451
0.04918426508362267,12454
0.031345511759395976,12459
0.03508194871640066,12462
0.04664904698648365,12466
0.05582366743100604,12469
0.026886189177319175,12470
0.022236491657875616,12471
0.04980656216803197,12478
0.07844798720035107,12481
0.048447846441837784,12486
0.06977686447341887,12488
0.020357767062401163,12490
0.0479017145060221,12491
0.020461721822973154,12494
0.20976706266774842,12497
0.06197845628026786,12498
0.04020825052459526,12501
0.060703925778621944,12504
0.046998813620971386,12505
0.021307945575035334,12507
0.10942558453467384,1251
0.19814648205886842,12511
0.05073179612458482,12514
0.034969448150816713,12515
0.01687992675519492,12516
0.049411082039631925,12519
0.05863173755322424,12520
0.07925864327374833,12523
0.11754087609268841,12525
0.07011011246841484,12530
0.04075245984939896,12532
0.08242488414805553,12535
0.019538612492346175,12536
0.20314915593208718,12538
0.06181204152941574,12539
0.0563282514216533,12541
0.43420159957558996,12546
0.035346690277046726,12549
0.04283867388813029,1255
0.06664784783222931,12558
0.24197309303448258,12562
0.052189068332409105,12564
0.22444655864791552,12565
0.08063086590433846,12566
0.023623853796673228,1257
0.02068054594045964,12578
0.04518527289139523,12581
0.044408368476400076,12587
0.17519676195015516,12596
0.0420107594726678,12597
0.1659165059454792,12598
0.17939267695482272,12601
0.011356431658645916,12603
0.2896329383739159,1261
0.05027372498896201,12612
0.021589174464306547,12617
0.06188934204088209,12619
0.17027589603247173,1262
0.0815670030891173,12626
0.08807694599416561,12630
0.13421920104575857,12631
0.06254952853494339,12632
0.06971576172847295,12634
0.11520705211900645,12644
0.14502383293204998,12646
0.1140701213323727,12655
0.08974441425521922,12656
0.10223965622005977,12657
0.06906298030441411,1266
0.04218395195005765,12661
0.13152964388002625,12665
0.022760158468703575,12667
0.08802562150402542,12669
0.23883071200355846,1267
0.04789187004999328,12673
0.05358228304826655,12674
0.030397273110228714,12675
0.06351534964173808,12677
0.13919116021702255,12678
0.07852616775155878,1268
0.14260040554733872,12680
0.08489447070167448,12681
0.2042679022737478,12683
0.18560483656288482,12684
0.056589685212438914,12688
0.07849192837878928,1269
0.04378303665493724,12691
0.04152852406732778,12692
0.1377255083377494,12695
0.021200692199160858,12700
0.021024488331412017,12702
0.032315985691358955,12704
0.04095018749416444,12708
0.047826909256609415,12709
0.04649213549647184,1271
0.12058857479761774,12710
0.03206354930354033,12715
0.05194057123644413,12716
0.04430679327450543,12718
0.10551737063478261,12720
0.06632779608263585,12721
0.03896678404109874,12722
0.04409909150294808,1273
0.050979648022081867,12730
0.04523615243610135,12732
0.02533664299259986,12743
0.19856667103515224,12751
0.06784069241778432,12752
0.030390126168201335,12755
0.020209086556145357,1276
0.14853127071431974,12761
0.026618742515960674,12762
0.050275654205781915,12763
0.09593629937242434,12764
0.07913196790414177,12766
0.037111933500094944,12768
0.10356734249714315,1277
0.04438881510038731,12770
0.08727444532205161,12773
0.1072151842674019,12779
0.03729213382611474,12781
0.05263471352988461,12784
0.06158024904175757,12787
0.07319723977296956,12789
0.028472420195575575,12790
0.035338420255016365,12794
0.642690924106504,12795
0.03618027641704053,12800
0.14761878408516887,12801
0.03806038418580259,12802
0.10980502365735015,12803
0.09597081896260223,12805
0.08924981656111455,12806
0.022851874637154043,12809
0.02588538143799547,1281
0.07361877085522496,12812
0.024944117358141057,12813
0.03842541976090307,12814
0.0363117368492829,12817
0.015880984160396277,1282
0.02038080964205346,12821
0.34159678092587725,12822
0.04852832103868136,12829
0.11339266397832276,12833
0.07187935116437238,12834
0.19615273297029465,1284
0.100536026797601,12842
0.12344347045711893,12844
0.05707745834543617,1285
0.05183429692736308,12850
0.0716033909412035,12852
0.09693365737051766,12854
0.12020056341742894,12857
0.08885864975759751,1286
0.10461147466464543,12865
0.03758500349720205,12866
0.1570175294550327,12867
0.1468934910611326,12871
0.17375672262892533,12872
0.4153745380475227,12873
0.06723984172522898,12875
0.10121124445658493,12876
0.04243181104798947,12889
0.13950796552871536,12894
0.13052289543459755,1290
0.1025969547743289,12903
0.01661272751467705,1291
0.048701898740541996,12910
0.05464999214395421,1292
0.023963764456783693,12926
0.08405717633341875,1293
0.36613798149483534,12932
0.06186418206809035,12935
0.10607213222042905,12937
0.7134252266822897,12941
0.054452718943628714,12948
0.044491335332300784,12953
0.07141674778632158,12962
0.08154514023079865,12966
0.051245943645489435,12967
0.07432530449130532,12969
0.15384017460039182,12970
0.10608401333797142,12975
0.067678188517209,12977
0.13236917041611004,12981
0.20932662317636222,12982
0.1870945486638577,12983
0.1539585427336864,12985
0.19356497013975885,12991
0.05125852284009568,12998
0.0688674723124989,12999
0.055166505319111665,130
0.15204245045892797,13001
0.12984812777271793,13005
0.06910943352736867,13008
0.0956318535622339,1301
0.03843662413565647,13011
0.052009500562210306,13012
0.19769490517026106,13013
0.012486674129470176,13019
0.08510445865183908,1302
0.03178825420854319,13020
0.06788299743214149,13022
0.2828923442609744,13025
0.03233901335554096,13026
0.06536878292101315,13030
0.04331871264985912,13034
0.037341534676916956,13036
0.034478736782834876,13040
0.06660057200973826,13045
0.02766181325937028,13047
0.046314463509247734,13048
0.0551962020189406,13049
0.08861730115037125,13050
0.08967713394578063,13051
0.022172180575471195,13053
0.037350890309281744,13055
0.34387609530425667,13057
0.5979575255153983,1306
0.16139824341775147,13061
0.029009218178245626,13064
0.02754919669408304,13067
0.13507140069584422,1307
0.12325689252967385,13078
0.22258412507697792,13083
0.10208762146253081,13085
0.07561906701394505,13087
0.13680749331182657,13090
0.3382289347312626,13091
0.04155362892043707,13093
0.02512162210286928,13094
0.07679003595875691,1310
0.09043957450003787,13101
0.16705700297976162,13102
0.1577448528952858,13103
0.08129739227683254,13105
0.171412279288435,13107
0.0792568715552444,13108
0.2195792285091438,13111
0.09956705817538701,13112
0.09861038962285648,13120
0.03966369290414021,13123
0.07973408574656687,13126
0.03622895792747946,13129
0.04287836767341386,13130
0.03588269260980315,13135
0.015998069049816783,13137
0.09526311308969065,13138
0.025423340642446408,1314
0.07793955260702035,13146
0.0907642724085815,13147
0.03244971487906749,13151
0.2276651310148558,13153
0.04164887660135311,13154
0.07426203407566807,13157
0.3308856687586715,13158
0.06719264459368132,13167
0.18989566594850193,13168
0.04970398820616464,13169
0.17311707718900896,13171
0.20312205278536974,13174
0.018779619649793872,13176
0.08027450648327328,1318
0.09460829422335654,13183
0.3206403682067837,13185
0.06541195943394967,13187
0.032328728977390836,1319
0.15052222505087282,13192
0.10956940776364782,13193
0.04769514868235331,13195
0.2609860285389079,13198
0.03696338841415024,13199
0.09000167906773804,1320
0.05746634253505014,13205
0.11271517504831072,13206
0.036171619675943505,13208
0.06659785734555296,1321
0.024716099194945794,13210
0.0409041573000667,13213
0.12350260294809573,13216
0.12137785745892521,13222
0.04416850216560236,13223
0.22169562186643027,13224
0.05064571064916841,13227
0.15216097215531663,13233
0.0625834364889285,13236
0.07494870226580891,13241
